FileName,gh,rep,RPid,entry,genotype,DaysToAnthesis,Anthesis,FruitSetRipening,DaysToMaturity,DaysToHarvest,ht_1,ht1Age_days,ht_2,ht2Age_days,ht_harvest,Infl_L,Infl_W,Infl_Area,inflorescenceColor,inflorescenceShape,inflorescenceDensity,inflorescenceLeafiness,Moisture,Ash.14,Crude.Fat.14,Crude.Protein.14,Total.AA.14.mgG,Histidine.14.mgG,Isoleucine.14.mgG,Leucine.14.mgG,Lysine.14.mgG,SAA.14.mgG,AAA.14.mgG,Threonine.14.mgG,Tryptophan.14.mgG,Valine.14.mgG,Protein.14_Yield,Yield_g,TSW,totalSeeds,AvgArea_mm2,AvgEccentricity,TotalCount,sumRGB
187B 2342,7B,2,7B_2,342,11WAQ-102.52,NA,NA,29,79,92,49,36,73,43,105,29,5,145,15,3,5,3,7.01634587,2.267823942,2.459241346,9.9157764,849.8603812,26.54139974,38.9503413,61.76863089,65.06131549,38.21913829,63.67990927,35.691065,10.85651168,46.16336896,0.89311398,9.007,3.358722359,2681.67447,2.917090147,0.328582766,407,325.7092639
187B 2343,7B,2,7B_2,343,11WAQ-102.8,NA,NA,23,75,89,52,36,76,43,121,31,6,186,6,3,5,3,7.126534449,2.41287705,2.901270669,11.63792552,836.8491609,26.55453292,38.20365426,58.51119635,60.0053521,36.56972253,62.90657088,33.88506372,10.36604468,44.02343225,1.268417502,10.899,3.277246654,3325.657526,2.823339132,0.340409934,523,312.6939277
187B 2344,7B,2,7B_2,344,11WAQ-104.2,NA,NA,29,79,93,49,36,72,43,114,21,7,147,5,3,5,1,7.006742481,2.412253021,2.668730724,11.55209122,846.8196945,27.14410819,39.19295246,62.6091984,61.37840519,39.08047364,66.43784509,34.99852494,10.6290441,47.19115138,1.231221882,10.658,3.035523979,3511.090696,2.679233168,0.350262443,563,369.3307999
187B 2345,7B,2,7B_2,345,11WAQ-104.21,NA,NA,29,79,92,51,36,77,43,110,15,18,270,5,3,3,5,7.327435031,2.270151568,3.174495573,11.70206787,839.7827995,26.80245504,37.7508647,57.88069857,60.41564678,36.85869449,61.46936059,33.6472102,10.29432457,43.4308913,1.306418857,11.164,3.444180523,3241.409655,3.088656675,0.337861603,421,333.4563825
187B 2346,7B,2,7B_2,346,11WAQ-104.60,NA,NA,25,79,93,48,36,68,43,117,25,5,125,15,3,5,3,7.195066245,2.402385582,2.960896348,10.78720073,844.1485735,26.49754875,38.99221284,60.23156732,61.74929884,37.81679012,63.37260104,34.75842943,10.30392812,45.42512077,1.128341196,10.46,2.981378026,3508.444722,2.587249453,0.340792344,537,362.1735696
187B 2347,7B,2,7B_2,347,11WAQ-104.88,42,12,25,79,93,48,36,72,43,107,21,7,147,5,3,5,3,7.455860843,2.345619352,3.365965392,11.96588861,829.0274867,26.37330227,37.45053248,58.03249857,59.08828495,37.11156481,61.20509015,33.71563405,10.16790812,43.23055715,1.07525475,8.986,3.118829982,2881.208675,2.857646483,0.351695423,547,338.3691701
187B 2348,7B,2,7B_2,348,11WAQ-106.49,42,17,16,75,89,49,36,71,43,113,28,7,196,15,3,5,3,7.313154434,2.62277043,3.969330798,11.17387607,848.7487498,27.05664287,38.73091456,60.66852814,55.9945304,34.24916034,61.24554947,34.19459396,9.329035336,46.17411996,1.063417786,9.517,2.727121464,3489.76022,2.345586438,0.316880189,601,262.1882495
187B 2349,7B,2,7B_2,349,11WAQ-106.85,NA,NA,21,71,85,47,36,71,43,98,35,6,210,6,3,5,3,7.518343253,2.483482386,3.670664758,13.42115639,838.2204609,27.65947343,37.64366835,56.81312784,55.97312272,34.07015161,61.59496568,32.95564321,9.209963433,43.12149797,1.079329397,8.042,2.74573055,2928.91085,2.416253762,0.371093776,527,291.6775689
187B 2350,7B,2,7B_2,350,11WAQ-107.22,39,11,29,79,92,51,36,73,43,106,21,8,168,13,3,3,5,7.479540135,2.533950371,3.396611653,11.07078928,831.8916387,25.99991433,38.21426508,58.14347317,60.89245428,37.62332325,63.15198414,33.30049987,10.0342416,43.77146206,1.197970108,10.821,4.21761658,2565.667076,3.551266159,0.38977719,386,382.1393883
187B 2351,7B,2,7B_2,351,11WAQ-107.3,42,8,29,79,93,55,36,82,43,117,22,5,110,15,3,5,3,7.425781139,2.439368451,4.115180637,12.05230339,834.777362,26.77906307,37.69854245,58.05697122,57.18560584,35.94688119,60.5178261,33.72238798,8.787281198,43.54530911,1.246690263,10.344,4.076923077,2537.207547,3.081601685,0.312582322,390,299.0257012
187B 2352,7B,2,7B_2,352,11WAQ-107.65,NA,NA,18,79,92,59,36,85,43,137,23,6,138,13,3,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.148,3.647577093,2507.966184,2.933524046,0.37881014,454,274.0024628
187B 2353,7B,2,7B_2,353,11WAQ-107.67,NA,NA,20,79,93,35,36,55,43,97,32,7,224,6,3,3,7,NA,NA,NA,12.7287674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.209133648,1.643,3.122137405,526.2420538,2.752104677,0.388196823,524,295.0279311
187B 2354,7B,2,7B_2,354,11WAQ-107.68,NA,NA,21,71,85,59,36,81,43,114,21,8,168,5,3,3,1,7.39406004,2.286513359,3.083139371,10.38737035,856.4742269,26.56995161,39.28396268,60.35202059,61.45812587,39.26727688,65.68450452,34.47227406,10.60538641,45.60719764,0.839507272,8.082,3.705494505,2181.085409,3.061396354,0.337214521,455,378.0215333
187B 2355,7B,2,7B_2,355,11WAQ-107.7,NA,NA,25,79,93,38,36,64,43,111,20,5,100,12,3,3,1,7.345156787,2.510332647,2.90863746,11.68165491,840.8523746,26.70062505,37.65695738,59.76477026,61.79811264,36.67241103,62.52051185,33.42268488,10.9050547,44.99802289,1.036162791,8.87,4.111638955,2157.290583,3.216031508,0.369761087,421,347.6836673
187B 2356,7B,2,7B_2,356,11WAQ-107.82,NA,NA,NA,79,92,51,36,71,43,117,21,5,105,15,3,5,5,7.477198199,2.213271932,3.281552888,10.79793838,887.8117416,28.65755641,39.17849483,60.29298134,61.21791512,38.12124737,63.67688547,35.06691713,10.05732854,44.63335241,0.797967646,7.39,3.309473684,2232.983461,2.913665178,0.357004958,475,289.9784595
187B 2357,7B,2,7B_2,357,11WAQ-107.84,NA,NA,25,79,93,46,36,71,43,122,21,7,147,15,3,5,1,7.466477488,2.466410768,3.947699067,10.91145893,870.9450534,28.08773555,39.75187762,64.36305349,58.10376248,36.08329748,65.39090281,34.99908236,9.356826193,48.23404447,0.997962034,9.146,2.929602888,3121.924831,2.657278629,0.312711204,554,297.776553
187B 2358,7B,2,7B_2,358,11WAQ-108.18,NA,NA,25,79,93,50,36,73,43,117,23,6,138,15,3,5,1,7.285394669,2.397513802,3.05299916,10.38963614,832.0744207,25.5326171,37.65649351,60.46968378,60.89778909,38.53827564,62.50217509,34.32612637,10.93592265,45.57507272,1.029509045,9.909,3.263261297,3036.532812,2.842847157,0.368946482,509,383.7818402
187B 2359,7B,2,7B_2,359,11WAQ-108.34,NA,NA,29,79,93,52,36,79,43,121,28,6,168,15,3,3,1,7.429409097,2.402884556,2.736703194,10.61278449,856.2357354,26.73926322,38.6853781,60.40723545,61.72981233,38.57950636,64.7715768,34.7906159,10.76810788,46.36645654,1.061066193,9.998,3.019130435,3311.549539,2.671277967,0.354076791,575,367.3637034
187B 2360,7B,2,7B_2,360,11WAQ-108.42,NA,NA,18,79,95,46,36,71,43,130,20,6,120,15,3,5,3,7.371996941,2.388015718,3.183557634,11.48869597,837.9562321,26.76089283,38.01017581,61.8275466,57.37532288,37.74896515,60.27224818,32.59684853,9.547391277,45.45984109,0.788928752,6.867,3.300813008,2080.396552,2.935925117,0.325885585,492,285.4715418
187B 3001,7B,3,7B_3,1,BO-55,NA,NA,20,79,95,45,36,61,43,126,25,7,175,13,3,5,3,7.162616362,2.487759734,3.727967606,13.89694184,813.2598589,26.94971579,38.96278025,61.32151864,55.47750542,35.30333866,62.21369614,32.82097858,9.321449171,44.9632959,1.246972591,8.973,3.030368764,2961.02577,2.698683171,0.412015999,461,366.895073
187B 3002,7B,3,7B_3,2,Moroccan Yellow,44,10,25,79,93,42,36,52,43,103,31,6,186,5,3,5,3,7.50660878,NA,1.923416937,11.7906656,823.4028452,26.72551079,39.98357259,64.07941775,58.40112585,38.26410985,65.39023291,33.68674068,10.42281739,48.60290254,1.079907062,9.159,3.343601896,2739.261517,2.776955792,0.362670044,422,332.2719658
187B 3003,7B,3,7B_3,3,Bouchane-3,NA,NA,25,75,89,48,36,68,43,93,33,9,297,4,3,5,3,7.235475893,2.405486477,2.699775007,10.60400098,835.6010809,26.46135435,40.15955179,60.54477866,58.12649581,37.62015835,64.71888578,33.78540286,10.77445689,47.08004526,0.8671952,8.178,2.984848485,2739.837563,2.942546506,0.360774971,528,404.3673556
187B 3004,7B,3,7B_3,4,PI-614889,NA,NA,20,79,97,52,36,72,43,113,18,13,234,5,3,5,3,7.156123536,2.295559209,2.443857715,11.75550032,808.2214741,26.2193222,38.20617213,63.96071403,59.5362044,36.7312773,62.699796,34.18764437,10.12502704,47.72778293,1.346122342,11.451,3.299785867,3470.225178,2.829395192,0.395883365,467,324.7719985
187B 3005,7B,3,7B_3,5,ICBA-Q5,NA,NA,20,79,93,48,36,68,43,108,30,6,180,5,3,5,3,7.151749434,2.32832644,2.697807956,11.32430184,832.1566964,26.67272817,38.77051937,62.46508799,59.53922426,36.34686398,63.45541012,34.42731133,10.16618831,46.88231991,1.098117549,9.697,3.28172043,2954.852556,2.885661165,0.375216659,465,305.0677434
187B 3006,7B,3,7B_3,6,PI-614927,NA,NA,18,79,93,38,36,57,43,124,34,4,136,15,3,5,5,6.896624733,2.549602821,3.138845538,11.23645139,832.4612021,26.8649524,39.18120563,59.0410349,60.80654327,36.68423461,62.78779266,33.82189514,10.12179929,44.79924843,0.963188613,8.572,3.316,2585.04222,3.0301773,0.337163271,500,356.2448119
187B 3007,7B,3,7B_3,7,D-12225,59,22,43,124,138,45,36,66,43,140,42,10,420,13,1,3,1,7.109148628,2.70150959,3.853688485,14.43239204,826.7161988,27.70716427,39.16874424,60.84984119,53.84743865,36.00120434,64.68562386,31.1621661,10.01701403,45.61825903,0.550307108,3.813,1.850961538,2060.01039,2.020958531,0.364883729,832,386.45554
187B 3008,7B,3,7B_3,8,PI-665276,50,21,20,91,107,37,36,48,43,128,36,7,252,13,3,5,5,7.472439865,2.114945646,3.010052205,13.41128259,843.9142635,27.8468541,41.03501877,62.92811218,52.79141343,37.52222201,63.8427006,31.84320687,9.231097169,47.36444747,0.7769156,5.793,1.790804598,3234.858793,1.664039024,0.269414213,870,251.8863058
187B 3009,7B,3,7B_3,9,CHEN-298,50,16,32,98,113,55,36,76,43,167,36,9,324,13,3,3,3,7.572448621,2.607975084,3.153310787,14.64009727,814.7462078,26.95521859,38.95732655,58.50041625,53.98986272,37.60572878,64.26139383,29.86427601,10.20345239,43.87943592,0.457942243,3.128,2.431775701,1286.302844,2.647598798,0.324006316,535,393.229108
187B 3010,7B,3,7B_3,10,D-12196,54,17,22,93,108,37,36,52,43,143,38,9,342,13,3,5,1,7.338921259,2.426646439,3.286537985,12.48938299,829.9414691,26.49666563,38.61772597,61.25825622,51.6814827,38.5024913,65.97377035,31.92113487,9.844281829,45.93120485,0.65219558,5.222,2.157142857,2420.794702,2.174852708,0.308053448,630,436.9339425
187B 3011,7B,3,7B_3,11,D-11980,54,10,23,87,100,43,36,58,43,137,24,7,168,13,3,5,1,7.77503853,2.559359793,3.091580558,15.43041728,804.3691677,27.46359162,39.1798262,60.51595317,53.78486054,36.63180631,64.18033477,30.58570794,9.626367392,45.31204795,0.928293904,6.016,3.558603491,1690.550806,3.199094863,0.322880469,401,404.6937099
187B 3012,7B,3,7B_3,12,CHEN-465,54,12,13,79,93,39,36,54,43,117,38,6,228,13,3,5,5,7.38860894,2.110092812,3.386808733,13.07189543,828.0238376,27.05359304,41.16951855,64.93420679,51.3385759,37.95386737,63.50259286,32.26761326,8.587570917,48.24293593,0.852026144,6.518,1.956609485,3331.272821,1.654941372,0.328532844,991,282.9803403
187B 3013,7B,3,7B_3,13,D-12243,54,21,16,91,107,39,36,52,43,132,43,5,215,13,3,5,5,7.452456375,2.60033793,3.365809273,12.81457163,812.8042958,25.94946941,38.62409507,60.75590184,51.57211192,39.82485517,65.71573638,31.16743829,9.71183683,45.99519986,0.690192828,5.386,2.15060241,2504.414566,2.166721036,0.320615884,664,434.1377847
187B 3014,7B,3,7B_3,14,CHEN-349,59,22,43,124,138,46,36,62,43,187,53,8,424,13,3,3,1,7.351448536,2.684244872,3.71593201,13.82173145,816.4874515,26.37880123,39.09353325,60.34851976,52.34707785,38.45549957,65.43731322,30.89782625,9.565696139,45.65332904,0.621286829,4.495,2.346036585,1915.997401,2.352788507,0.36359659,656,434.0351209
187B 3015,7B,3,7B_3,15,CHEN-420,59,12,66,137,151,37,36,48,43,153,37,7,259,13,1,5,1,7.38397962,2.615032887,3.29673064,12.80894055,813.7387895,25.87821479,38.49447296,59.71887621,50.37393899,38.77296149,64.73242389,30.56360088,9.782175953,45.13585296,0.479310555,3.742,1.955927052,1913.159285,2.204767845,0.328147346,658,431.3492831
187B 3016,7B,3,7B_3,16,Baer-II,NA,NA,20,79,95,40,36,58,43,105,13,26,338,4,3,3,3,7.208172157,2.456620337,3.679898186,15.16001605,821.8540639,27.914753,38.38719216,60.43959801,53.41404949,33.81899338,61.84103932,32.15767418,10.11128925,45.4176635,1.225232497,8.082,2.12012012,3812.048159,2.12425556,0.407150192,666,349.7184796
187B 3017,7B,3,7B_3,17,D-12036,59,16,18,93,108,43,36,52,43,124,25,7,175,13,3,5,5,7.462264678,2.464642103,2.919023108,13.92014184,828.8203659,27.78722581,39.79205591,62.16864503,54.97273988,37.88661076,66.16621125,31.96300454,9.848559988,46.4248519,0.90383481,6.493,3.26899384,1986.238065,3.018275741,0.327630027,487,417.3776943
187B 3018,7B,3,7B_3,18,Javi,NA,NA,18,79,93,33,36,58,43,120,28,15,420,5,3,3,3,7.370062333,2.400230225,2.727483006,12.6730828,838.4323703,27.58956037,39.37529594,61.19079377,59.08705751,38.64125555,64.89254017,33.0329291,10.53922851,47.00766813,1.085069349,8.562,3.371244635,2539.714831,2.927822109,0.374507532,466,377.785946
187B 3019,7B,3,7B_3,19,E-DK-4,NA,NA,20,79,93,43,36,61,43,98,13,18,234,14,3,3,5,6.886972291,2.436666368,3.187629664,10.92427693,857.0775328,27.20068653,39.90227422,60.82894319,60.09419789,37.10846694,63.17141851,34.59900868,10.30175885,44.91209244,0.93413492,8.551,2.938223938,2910.261498,2.54970792,0.325736162,518,324.7739112
187B 3020,7B,3,7B_3,20,D-12205,59,22,56,137,151,28,36,37,43,106,27,6,162,5,1,1,1,7.23170244,2.863282546,2.628324117,13.51250557,869.0850702,28.63243798,39.05158692,58.22224807,52.68273334,34.0615548,65.59453966,30.34323908,9.887199167,43.57358878,0.180797325,1.338,1.014459665,1318.928732,1.350639405,0.380270502,1314,380.1132566
187B 3021,7B,3,7B_3,21,Ames-13734,59,16,16,91,107,55,36,69,43,151,34,6,204,13,3,5,3,6.798304763,2.772902605,3.187476517,11.62403223,823.2508506,26.30762426,39.37912722,60.05893332,59.40325704,37.05430798,61.59745479,33.20143939,10.26172805,45.01721755,0.996877004,8.576,3.014925373,2844.514851,2.692150436,0.364643964,536,378.4279823
187B 3022,7B,3,7B_3,22,D-12420,54,17,27,98,113,38,36,51,43,125,43,8,344,13,3,5,3,7.437361542,2.624103757,3.773450872,13.99461436,820.9201523,26.94191951,39.62261331,60.56363578,50.45495848,38.31360738,66.32486116,31.00185486,9.642983998,45.72030651,0.784957919,5.609,1.876095119,2989.72048,1.947707962,0.312774316,799,440.6816442
187B 3023,7B,3,7B_3,23,D-12220,54,10,15,79,93,43,36,62,43,147,47,9,423,12,3,3,1,7.733511005,2.189630538,2.988368361,14.02244555,829.4378292,27.4883346,39.11851942,63.38482595,53.51130658,38.18917361,65.84560687,32.51771476,9.812988027,48.12095054,0.901643249,6.43,2.117445838,3036.677437,1.932063852,0.33415251,877,302.7687722
187B 3024,7B,3,7B_3,24,D-12345,59,22,43,124,138,39,36,53,43,158,61,9,549,13,3,3,1,7.61510817,2.761449165,3.347930122,14.14988922,790.4359288,25.59337467,38.60587988,60.44636305,51.04711344,38.03137194,64.08339037,29.44978759,9.811164915,45.16335436,0.549440198,3.883,1.883916084,2061.132146,2.037753776,0.309463769,715,415.5737173
187B 3025,7B,3,7B_3,25,CHEN-424,59,12,34,105,118,41,36,57,43,94,42,16,672,13,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.546,1.275943396,427.9186691,1.726138485,0.324407174,424,376.5245087
187B 3026,7B,3,7B_3,26,Indian Quinoa ,46,13,20,79,93,51,36,68,43,134,27,8,216,13,3,5,5,7.050489924,2.479031395,3.062458203,11.67565814,855.5883978,27.29098237,40.32835095,61.18056363,57.94098755,38.644416,65.83683165,33.84255003,10.82728493,46.99976458,1.06762218,9.144,3.582251082,2552.584894,2.903728153,0.340572414,462,354.4452391
187B 3027,7B,3,7B_3,27,CHEN-5,NA,NA,20,79,93,40,36,59,43,125,29,8,232,1,3,3,3,7.12725558,2.494538081,3.640703676,14.07868047,851.3229171,28.45859379,41.04042932,60.41340754,54.6869303,35.31401357,64.7029999,32.42982172,10.32275305,45.24204615,1.031967278,7.33,1.649740933,4443.121859,1.848786392,0.363717446,965,383.4960954
187B 3028,7B,3,7B_3,28,D-12211,NA,NA,32,91,107,37,36,48,43,134,34,8,272,13,3,3,5,7.374414334,2.984508303,2.831982056,14.33177577,825.876063,27.30197764,39.12028217,57.23518677,56.16553631,36.24364529,63.17760715,30.25049239,10.05008386,43.0369492,0.492869769,3.439,2.108108108,1631.320513,2.050433221,0.32911067,703,394.8640012
187B 3029,7B,3,7B_3,29,CHEN-160,59,12,20,91,107,33,36,48,43,101,38,8,304,13,3,5,3,7.20711771,2.578529749,3.481908502,12.94767312,852.1806874,28.14491057,40.84900889,61.41712248,55.42130978,35.98273756,67.12475793,33.04837211,9.956754176,46.8447634,1.018075537,7.863,1.78625,4401.959412,1.820976421,0.326557964,800,420.932536
187B 3030,7B,3,7B_3,30,PUC-mix-red,50,9,20,79,118,45,36,66,43,141,19,7,133,6,3,5,1,7.361835615,2.483532353,3.534409664,14.79053646,820.6368492,27.47873754,39.6771367,60.45652261,55.95181585,37.28642668,64.5076353,31.69102062,10.34055093,46.39052821,1.108254897,7.493,2.856343284,2623.284128,2.736104803,0.414148338,536,384.3429367
187B 3031,7B,3,7B_3,31,PI-614887,NA,NA,20,79,93,41,36,57,43,129,22,6,132,13,3,5,3,6.786958688,2.565447573,2.68193452,12.38070158,849.0526699,27.0969436,39.83099405,61.14201271,59.02070727,37.69571352,64.02729106,33.51126986,10.76214128,46.06810645,0.954180671,7.707,2.823423423,2729.664965,2.558576045,0.37788019,555,384.7631138
187B 3032,7B,3,7B_3,32,Brightest-Brilliant-Rainbow,NA,NA,18,79,93,41,36,61,43,121,26,5,130,6,3,5,3,6.647054222,2.693827998,2.32937187,11.05226688,838.8642416,26.11054211,37.77115417,58.8959348,62.5586645,37.70128079,61.52013366,34.5618566,11.08812393,45.53670087,0.859645318,7.778,3.118393235,2494.23322,2.829971721,0.35717194,473,383.2044097
187B 3033,7B,3,7B_3,33,CHEN-470,61,22,22,105,118,43,36,57,43,195,57,8,456,13,3,1,3,7.22120527,3.717856606,NA,13.51687579,840.5941661,27.4209846,36.39345948,54.13419954,61.07577167,33.7117418,57.15859269,28.5818313,11.11066729,39.37860736,0.075829673,0.561,1.353658537,414.4324324,1.831783859,0.344013323,410,402.8705697
187B 3034,7B,3,7B_3,34,CHEN-291,59,12,20,91,107,36,36,49,43,131,25,9,225,13,3,3,1,7.597516881,2.467573006,3.398319308,14.98217987,830.3403773,27.82554924,39.96629005,58.2215299,53.41043809,35.99145358,61.76809559,30.85829256,8.987361915,44.12069386,1.034819164,6.907,3.823943662,1806.25046,3.052057773,0.320403519,426,232.7141793
187B 3035,7B,3,7B_3,35,RU-5,NA,NA,20,79,93,36,36,52,43,94,26,6,156,15,3,5,3,6.799145456,2.399159439,2.805420376,10.49466792,870.8778172,27.47761337,39.27054059,59.72034062,63.02946636,37.30152624,64.02249672,35.11797254,11.31960375,44.72396561,0.801897576,7.641,2.308056872,3310.577002,2.25477825,0.367681877,633,336.6081383
187B 3036,7B,3,7B_3,36,Regalona,NA,NA,22,81,97,45,36,62,43,124,16,15,240,1,3,5,3,6.858117143,2.587258285,3.003150737,12.24031447,848.2409104,26.97095412,38.94906827,59.09294747,57.191216,35.9968915,61.90407458,32.72431873,10.55286121,43.56615377,0.858168447,7.011,2.772,2529.220779,2.544558531,0.376824363,500,392.2534693
187B 3037,7B,3,7B_3,37,CHEN-90,59,18,21,98,113,48,36,62,43,133,8,8,64,13,3,7,1,7.832871312,2.746289813,3.006781459,15.51198292,806.8491532,27.50811417,38.25590327,57.63460812,55.58255674,36.80086593,64.44508333,29.03673185,NA,42.96188834,0.298140312,1.922,3.508997429,547.7347985,3.367260452,0.310932064,389,417.9812459
187B 3038,7B,3,7B_3,38,NSL-86628,NA,NA,20,79,93,41,36,60,43,118,23,19,437,6,3,3,1,6.796120225,2.837816852,2.771750068,12.89146493,822.3918151,26.31373239,38.09545368,57.3611559,58.86520556,36.19180826,61.17347338,32.32119426,10.70738342,43.19149422,0.935920354,7.26,2.679310345,2709.65251,2.521487974,0.355119236,580,377.3406474
187B 3039,7B,3,7B_3,39,BO-40,54,10,23,87,100,51,36,72,43,151,33,7,231,5,3,5,1,7.322246573,2.558019093,4.462292308,14.52168313,838.6218381,27.81572433,40.63986166,61.15088275,53.61232242,36.82647451,65.13772039,32.57200593,8.999608437,45.97413812,1.324667935,9.122,3.125506073,2918.567358,2.480342543,0.366695117,494,337.0881366
187B 3040,7B,3,7B_3,40,Ames-13753,54,12,21,87,100,41,36,57,43,105,13,16,208,5,3,5,1,7.021677398,2.875643263,4.139595535,12.51410809,832.671843,26.36041108,38.57315281,56.41764964,59.33334763,36.76088123,61.6659927,33.01018489,10.36178984,42.93826492,1.008261689,8.057,3.293650794,2446.221687,2.719500165,0.380521656,504,351.5814086
187B 3041,7B,3,7B_3,41,Ames-13721,NA,NA,20,79,95,47,36,62,43,102,21,9,189,15,3,5,1,7.039247659,2.657663349,3.92102376,13.09464758,812.3276307,26.65131831,38.97787015,59.28568655,58.31936866,37.30747685,63.14082627,32.1775025,10.18121496,43.89053476,0.898947556,6.865,3.282758621,2091.228992,3.328975132,0.379281319,435,376.607891
187B 3042,7B,3,7B_3,42,Ames-13745,NA,NA,20,79,93,47,36,66,43,131,32,8,256,15,3,5,5,7.062416317,2.624828316,2.745039951,11.85720732,835.0895411,26.81301429,38.43241869,59.75327986,61.21972881,37.53311746,62.6868067,33.09317756,10.96595186,44.66498034,1.14101906,9.623,3.870879121,2485.998581,3.390132907,0.327493375,364,364.3694874
187B 3043,7B,3,7B_3,43,Oro-de-Valle,NA,NA,20,79,93,45,36,61,43,123,23,11,253,5,3,5,3,7.123087988,2.543576255,2.512013667,11.87344239,818.4427636,26.01663568,37.61336732,58.70962445,60.01830604,38.75502122,61.5552158,33.16944411,10.20454564,45.21973172,1.227001537,10.334,3.480487805,2969.124036,3.22955797,0.359714024,410,385.8133259
187B 3044,7B,3,7B_3,44,Ames-13722,50,9,20,79,93,39,36,53,43,116,28,5,140,5,3,3,3,7.097567952,2.872737186,3.174496945,13.33046937,811.086651,26.23611153,37.64499798,58.66056964,57.99439365,36.63501006,60.45373314,31.6220252,10.25398072,44.47477655,1.058172659,7.938,3.690789474,2150.759358,3.306709963,0.426091129,456,373.8833333
187B 3045,7B,3,7B_3,45,Ames-13735,NA,NA,20,81,97,50,36,66,43,116,25,6,150,5,3,7,3,7.126617739,2.48028079,3.454744755,11.92723099,807.3300392,25.99583384,39.49105704,61.73515327,60.86329656,37.70582736,63.81585738,33.86654907,10.50447968,45.93251077,1.141078189,9.567,3.739030023,2558.684991,3.070834005,0.377386302,433,314.034135
187B 3046,7B,3,7B_3,46,Ames-13744,46,8,25,79,95,47,36,70,43,131,26,6,156,14,3,5,3,6.986910282,2.397469012,2.797331577,11.86215091,814.6527907,26.27474619,38.4581817,60.05172371,60.85360303,36.86359092,61.42981398,33.95983808,10.42321378,45.70932927,1.103535899,9.303,3.798642534,2449.032758,3.087979763,0.36699293,442,369.7998345
187B 3047,7B,3,7B_3,47,Ames-13749,54,10,23,87,100,39,36,49,43,121,31,8,248,13,3,7,1,7.473791579,2.29861608,3.266710918,12.39146134,838.9495355,27.40162552,41.14520722,61.57866407,57.43910178,38.82536283,66.18557842,32.727109,10.33538868,46.30515133,0.960957827,7.755,3.065088757,2530.106178,2.728384008,0.355980234,507,353.9186675
187B 3048,7B,3,7B_3,48,PI-634917,NA,NA,20,79,95,46,36,65,43,134,22,7,154,5,3,5,3,7.428032552,2.433144413,3.04476012,12.39333098,832.4689853,26.9360891,40.20723603,61.77240293,56.20637334,38.33086559,64.89278485,32.69677848,9.890953668,46.79674988,0.972380749,7.846,3.619385343,2167.771391,2.915229898,0.39228808,423,370.8872373
187B 3049,7B,3,7B_3,49,Ames-13738,50,13,28,91,107,46,36,63,43,130,36,10,360,1,3,1,1,7.81917962,2.77295672,3.945774888,16.3013771,796.2144333,27.37327271,38.79166877,60.20238551,53.48874105,35.05614001,62.21847447,30.14692457,9.566407198,44.74381809,1.050134713,6.442,3.856097561,1670.600886,3.044803334,0.39306705,410,343.2665896
187B 3050,7B,3,7B_3,50,D-12258,54,17,27,98,112,37,36,50,43,136,39,8,312,13,3,5,1,7.493967646,2.426302735,3.997186369,14.18178488,818.2296759,27.59404549,39.449509,61.10600784,51.39064307,36.77224859,65.21135172,31.30751323,9.87298678,46.58108179,0.839419847,5.919,1.958333333,3022.468085,1.949206555,0.319925054,864,417.7619157
187B 3051,7B,3,7B_3,51,D-12357,54,17,27,98,112,42,36,55,43,155,29,10,290,13,3,5,5,7.309882269,2.743972884,2.626877952,11.97091318,849.0625041,27.45020378,40.49300878,60.75434991,60.64100187,37.52234254,66.9553931,32.62017234,10.71742443,46.68465726,0.549824042,4.593,3.359477124,1367.177043,3.129485741,0.366659484,459,427.4761188
187B 3052,7B,3,7B_3,52,D-12167,46,25,27,98,113,41,36,57,43,154,42,11,462,13,3,1,5,6.840220291,2.901666701,3.655062832,14.78777645,832.7312596,27.95551349,38.62543134,58.09710249,55.37346128,32.74792357,62.51359615,31.48101328,10.30711912,43.03381428,0.516832787,3.495,1.37512054,2541.595372,1.664313456,0.350178978,1037,383.5472301
187B 3053,7B,3,7B_3,53,CHEN-389,59,16,18,93,108,38,36,51,43,127,27,7,189,13,3,5,3,7.263688875,3.251383186,3.477557391,15.4397104,817.7644448,27.0643807,38.01244002,56.23251319,57.48336542,35.65752779,62.18339241,29.50475376,NA,42.22351587,0.420732108,2.725,2.683111954,1015.61174,2.760470869,0.340752763,527,403.3312814
187B 3054,7B,3,7B_3,54,D-12208,54,17,27,98,113,43,36,62,43,132,29,9,261,13,5,3,1,7.72924975,2.398178099,2.762126239,12.4351005,847.7940115,28.84187418,40.60897462,64.16773924,55.41834804,33.99600787,64.58621515,32.42987893,8.801854533,48.18885039,0.74361901,5.98,2.717314488,2200.702211,2.415901136,0.3631259,566,176.329202
187B 3055,7B,3,7B_3,55,PUC-mix-green,59,5,23,87,100,33,36,48,43,117,30,6,180,5,3,3,5,6.900530677,2.727757801,3.669867038,12.68408038,830.8948231,26.5845441,39.38432874,59.85722284,57.09721769,35.78370019,62.31703754,33.05577955,9.875990675,44.50553577,0.969571104,7.644,3.15483871,2422.944785,2.765846975,0.364486851,465,363.0585166
